disease	drug	proximity	pval
Arthritis, Rheumatoid	estradiol valerate	0.714285714	0.424245677
Arthritis, Rheumatoid	estramustine	0.5	0.616658036
Arthritis, Rheumatoid	estriol	0.333333333	0.622825128
Arthritis, Rheumatoid	estrone	0.2	0.007262702
Arthritis, Rheumatoid	eszopiclone	1.846153846	0.860045829
Arthritis, Rheumatoid	etacrynic acid	1	0.32573006
Arthritis, Rheumatoid	etafedrine	0	0.106681352
Arthritis, Rheumatoid	etanercept	0.076923077	1.31E-14
Arthritis, Rheumatoid	etelcalcetide	2	0.894520928
Arthritis, Rheumatoid	ethanol	1.636363636	0.963554259
Arthritis, Rheumatoid	ethanolamine oleate	1	0.434593407
Arthritis, Rheumatoid	ethchlorvynol	1.846153846	0.853024658
Arthritis, Rheumatoid	ethinamate	0.5	0.004752629
Arthritis, Rheumatoid	ethinylestradiol	0.666666667	0.629518196
Arthritis, Rheumatoid	ethosuximide	2	0.61575626
Arthritis, Rheumatoid	ethotoin	1	0.461685207
Arthritis, Rheumatoid	ethynodiol diacetate	0	0.000370198
Arthritis, Rheumatoid	etidronic acid	1	0.593951541
Arthritis, Rheumatoid	etodolac	0.333333333	0.00010441
Arthritis, Rheumatoid	etomidate	1.857142857	0.886191746
Arthritis, Rheumatoid	etonogestrel	0	0.000143541
Arthritis, Rheumatoid	etoposide	1	0.662018519
Arthritis, Rheumatoid	etoricoxib	0	0.001669771
Arthritis, Rheumatoid	eugenol	0.5	0.217029278
Arthritis, Rheumatoid	exemestane	0	0.009604005
Arthritis, Rheumatoid	exenatide	2	0.999516576
Arthritis, Rheumatoid	ezetimibe	1.333333333	0.269876553
Arthritis, Rheumatoid	ezogabine	1.75	0.828106557
Arthritis, Rheumatoid	famotidine	2	0.476707621
Arthritis, Rheumatoid	febuxostat	2	0.768649129
Arthritis, Rheumatoid	fedratinib	0.666666667	0.146499794
Arthritis, Rheumatoid	felbamate	1.333333333	0.835602146
Arthritis, Rheumatoid	felodipine	1.769230769	0.994250864
Arthritis, Rheumatoid	fenfluramine	0.5	0.004640865
Arthritis, Rheumatoid	fenofibrate	1	0.241824225
Arthritis, Rheumatoid	fenofibric acid	0.8	0.165700982
Arthritis, Rheumatoid	fenoldopam	1.5	0.72373006
Arthritis, Rheumatoid	fenoprofen	0.25	0.000522862
Arthritis, Rheumatoid	fenoterol	0	3.82E-07
Arthritis, Rheumatoid	fentanyl	1.25	0.688098196
Arthritis, Rheumatoid	ferric cation	1	0.706709131
Arthritis, Rheumatoid	ferric pyrophosphate citrate	1.4	0.80386915
Arthritis, Rheumatoid	ferrous ascorbate	1.214285714	0.598889779
Arthritis, Rheumatoid	ferrous fumarate	1.214285714	0.559439451
Arthritis, Rheumatoid	ferrous gluconate	1.214285714	0.543214416
Arthritis, Rheumatoid	ferrous glycine sulfate	1.214285714	0.576384992
Arthritis, Rheumatoid	ferrous succinate	1.214285714	0.599316175
Arthritis, Rheumatoid	fesoterodine	1.4	0.215973002
Arthritis, Rheumatoid	fexofenadine	1	0.253561228
Arthritis, Rheumatoid	filgrastim	1	0.489748698
Arthritis, Rheumatoid	finafloxacin	1	0.662018519
Arthritis, Rheumatoid	fingolimod	1.5	0.77590346
Arthritis, Rheumatoid	fish oil	1.269230769	0.299147037
Arthritis, Rheumatoid	flavin adenine dinucleotide	1.230769231	0.205954114
Arthritis, Rheumatoid	flavin mononucleotide	0.9	0.004275145
Arthritis, Rheumatoid	flavone	1.666666667	0.855759024
Arthritis, Rheumatoid	flavoxate	2	0.900428399
Arthritis, Rheumatoid	flecainide	1.25	0.808489401
Arthritis, Rheumatoid	flibanserin	1	0.204983367
Arthritis, Rheumatoid	floxuridine	0	0.000120539
Arthritis, Rheumatoid	fluciclovine (18f)	1.307692308	0.873099851
Arthritis, Rheumatoid	flucytosine	1	0.643348413
Arthritis, Rheumatoid	fludarabine	1	0.564967108
Arthritis, Rheumatoid	fludrocortisone	0.5	0.124459659
Arthritis, Rheumatoid	flufenamic acid	0.5	0.020721353
Arthritis, Rheumatoid	flumazenil	1.846153846	0.88154436
Arthritis, Rheumatoid	flumethasone	0	0.064272025
Arthritis, Rheumatoid	flunarizine	1.6	0.870731954
Arthritis, Rheumatoid	flunisolide	0	0.078132659
Arthritis, Rheumatoid	flunitrazepam	1.888888889	0.847280167
Arthritis, Rheumatoid	fluocinolone acetonide	0.666666667	0.006160664
Arthritis, Rheumatoid	fluocinonide	1	0.460172163
Arthritis, Rheumatoid	fluorometholone	0	0.087559238
Arthritis, Rheumatoid	fluorouracil	0	0.001418066
Arthritis, Rheumatoid	fluoxetine	1.428571429	0.696887158
Arthritis, Rheumatoid	fluoxymesterone	0.6	0.179222586
Arthritis, Rheumatoid	flupentixol	1	0.156165819
Arthritis, Rheumatoid	fluphenazine	0.666666667	0.077185983
Arthritis, Rheumatoid	flurandrenolide	0	0.111496931
Arthritis, Rheumatoid	flurazepam	1.8	0.87991808
Arthritis, Rheumatoid	flurbiprofen	0	0.000150034
Arthritis, Rheumatoid	fluspirilene	1	0.138965708
Arthritis, Rheumatoid	flutamide	0.666666667	0.232346734
Arthritis, Rheumatoid	fluticasone	0.5	0.015331203
Arthritis, Rheumatoid	fluticasone furoate	0.333333333	0.015026541
Arthritis, Rheumatoid	fluticasone propionate	0.5	0.022035509
Arthritis, Rheumatoid	fluvastatin	1.5	0.961368692
Arthritis, Rheumatoid	fluvoxamine	0.5	0.057576481
Arthritis, Rheumatoid	folic acid	1	0.045687971
Arthritis, Rheumatoid	follitropin	1	0.421016795
Arthritis, Rheumatoid	fondaparinux	1	0.336243941
Arthritis, Rheumatoid	foreskin fibroblast (neonatal)	0.6	0.000314415
Arthritis, Rheumatoid	foreskin keratinocyte (neonatal)	0.454545455	3.03E-06
Arthritis, Rheumatoid	formoterol	0	0.00018127
Arthritis, Rheumatoid	fosinopril	0	0.013825818
Arthritis, Rheumatoid	fosnetupitant	0	0.012329257
Arthritis, Rheumatoid	fosphenytoin	1	0.391289447
Arthritis, Rheumatoid	fospropofol	2	0.943379897
Arthritis, Rheumatoid	fostamatinib	0.972972973	0.000763065
Arthritis, Rheumatoid	framycetin	1	0.575927349
Arthritis, Rheumatoid	fremanezumab	1	0.233724458
Arthritis, Rheumatoid	frovatriptan	2.5	0.981466034
Arthritis, Rheumatoid	fructose	1	0.352794369
Arthritis, Rheumatoid	furosemide	1.5	0.622825128
Arthritis, Rheumatoid	gabapentin	1.666666667	0.800394937
Arthritis, Rheumatoid	gabapentin enacarbil	2	0.763011574
Arthritis, Rheumatoid	gadopentetic acid	1	0.585500004
Arthritis, Rheumatoid	galantamine	1.8	0.841259451
Arthritis, Rheumatoid	galcanezumab	1	0.30217844
Arthritis, Rheumatoid	gallamine triethiodide	2.2	0.993710823
Arthritis, Rheumatoid	gallium nitrate	0.75	0.068594757
Arthritis, Rheumatoid	galsulfase	2	0.999984945
Arthritis, Rheumatoid	gamma-aminobutyric acid	1.333333333	0.376863048
Arthritis, Rheumatoid	gamma-hydroxybutyric acid	1.5	0.480626445
Arthritis, Rheumatoid	ganirelix	2	0.634507401
Arthritis, Rheumatoid	gemcitabine	0.666666667	0.079428973
Arthritis, Rheumatoid	gemeprost	1	0.260566739
Arthritis, Rheumatoid	gemfibrozil	1.5	0.669445922
Arthritis, Rheumatoid	gemtuzumab ozogamicin	0.181818182	2.09E-13
Arthritis, Rheumatoid	gentamicin	0.5	0.00634902
Arthritis, Rheumatoid	gestrinone	0.5	0.041646738
Arthritis, Rheumatoid	gilteritinib	1.444444444	0.337581028
Arthritis, Rheumatoid	gimeracil	0	0.000494791
Arthritis, Rheumatoid	ginkgo biloba	1.8	0.959909465
Arthritis, Rheumatoid	ginseng	0.333333333	0.00089927
Arthritis, Rheumatoid	glasdegib	2	0.947898228
Arthritis, Rheumatoid	glatiramer	0	0.004394424
Arthritis, Rheumatoid	gliclazide	1.5	0.710268252
Arthritis, Rheumatoid	glimepiride	2	0.965788442
Arthritis, Rheumatoid	glipizide	1.5	0.900520534
Arthritis, Rheumatoid	gliquidone	3	0.999169866
Arthritis, Rheumatoid	glucagon	2	0.983985158
Arthritis, Rheumatoid	gluconolactone	1	0.119708214
Arthritis, Rheumatoid	glucosamine	0	8.19E-08
Arthritis, Rheumatoid	glutamic acid	1.567164179	0.999968326
Arthritis, Rheumatoid	glutathione	1.289473684	0.066874171
Arthritis, Rheumatoid	glutathione disulfide	1	0.177876139
Arthritis, Rheumatoid	glutethimide	1.846153846	0.873724947
Arthritis, Rheumatoid	glyburide	1.777777778	0.999000088
Arthritis, Rheumatoid	glycerin	1.166666667	0.426211655
Arthritis, Rheumatoid	glycine	1.32	0.246485314
Arthritis, Rheumatoid	glycine betaine	0	0.008929131
Arthritis, Rheumatoid	glycol salicylate	0	7.96E-05
Arthritis, Rheumatoid	glycolic acid	1	0.556515708
Arthritis, Rheumatoid	glycopyrronium	1.333333333	0.333934722
Arthritis, Rheumatoid	glycyrrhizic acid	0.333333333	2.14E-05
Arthritis, Rheumatoid	glymidine	2	0.912847898
Arthritis, Rheumatoid	golimumab	0	0.000137263
Arthritis, Rheumatoid	golodirsen	1	0.511971915
Arthritis, Rheumatoid	gonadorelin	2	0.649124339
Arthritis, Rheumatoid	goserelin	1.5	0.512556633
Arthritis, Rheumatoid	granisetron	1	0.12479643
Arthritis, Rheumatoid	griseofulvin	2	0.732220182
Arthritis, Rheumatoid	guaifenesin	1.428571429	0.914131693
Arthritis, Rheumatoid	guanabenz	1.5	0.685386502
Arthritis, Rheumatoid	guanadrel	2	0.799756874
Arthritis, Rheumatoid	guanethidine	2	0.804647084
Arthritis, Rheumatoid	guanfacine	1.5	0.684434129
Arthritis, Rheumatoid	guanidine	0.75	0.022200955
Arthritis, Rheumatoid	guselkumab	0	0.016967088
Arthritis, Rheumatoid	halazepam	1.8	0.886013545
Arthritis, Rheumatoid	halcinonide	2	0.911492009
Arthritis, Rheumatoid	halofantrine	1	0.59334829
Arthritis, Rheumatoid	haloperidol	1.222222222	0.333095404
Arthritis, Rheumatoid	halothane	1.666666667	0.967749046
Arthritis, Rheumatoid	heparin	1.166666667	0.368108961
Arthritis, Rheumatoid	hexachlorophene	1	0.612942442
Arthritis, Rheumatoid	hexafluronium	0	1.82E-05
Arthritis, Rheumatoid	hexocyclium	1.25	0.231654779
Arthritis, Rheumatoid	hexylcaine	1.5	0.596332174
Arthritis, Rheumatoid	hexylresorcinol	1.333333333	0.743013813
Arthritis, Rheumatoid	histamine	1.4	0.132379171
Arthritis, Rheumatoid	histrelin	2	0.632101227
Arthritis, Rheumatoid	homatropine	1.4	0.254822927
Arthritis, Rheumatoid	homatropine methylbromide	1.4	0.257314894
Arthritis, Rheumatoid	homosalate	0	0.006500999
Arthritis, Rheumatoid	human c1-esterase inhibitor	0.666666667	0.003947778
Arthritis, Rheumatoid	human immunoglobulin g	0.1	2.96E-15
Arthritis, Rheumatoid	human thrombin	0.625	0.000518798
Arthritis, Rheumatoid	huperzine a	2	0.933192799
Arthritis, Rheumatoid	hyaluronic acid	0.916666667	0.023175437
Arthritis, Rheumatoid	hydralazine	1	0.307677847
Arthritis, Rheumatoid	hydrochlorothiazide	1.5	0.830891799
Arthritis, Rheumatoid	hydrocodone	1.333333333	0.725284626
Arthritis, Rheumatoid	hydrocortamate	0	0.059752625
Arthritis, Rheumatoid	hydrocortisone	0.5	0.16664529
Arthritis, Rheumatoid	hydrocortisone acetate	1	0.370552545
Arthritis, Rheumatoid	hydrocortisone butyrate	1	0.376197166
Arthritis, Rheumatoid	hydrocortisone cypionate	1	0.396931932
Arthritis, Rheumatoid	hydrocortisone phosphate	1	0.399006487
Arthritis, Rheumatoid	hydrocortisone probutate	1	0.44093487
Arthritis, Rheumatoid	hydrocortisone valerate	1	0.332054137
Arthritis, Rheumatoid	hydroflumethiazide	1.375	0.71775593
Arthritis, Rheumatoid	hydromorphone	1.666666667	0.992213476
Arthritis, Rheumatoid	hydroquinone	2	0.740047211
Arthritis, Rheumatoid	hydroxocobalamin	1.111111111	0.002902997
Arthritis, Rheumatoid	hydroxychloroquine	0	0.001453457
Arthritis, Rheumatoid	hydroxyprogesterone caproate	0	4.10E-05
Arthritis, Rheumatoid	hydroxyurea	1	0.484989797
Arthritis, Rheumatoid	hydroxyzine	1	0.283228276
Arthritis, Rheumatoid	hyoscyamine	1.25	0.217831214
Arthritis, Rheumatoid	hypromellose	1	0.122118433
Arthritis, Rheumatoid	ibalizumab	0.333333333	3.64E-05
Arthritis, Rheumatoid	ibandronate	1	0.377940583
Arthritis, Rheumatoid	ibritumomab tiuxetan	0.181818182	2.93E-13
Arthritis, Rheumatoid	ibrutinib	1	0.649739786
Arthritis, Rheumatoid	ibuprofen	0.6	0.001672809
Arthritis, Rheumatoid	ibutilide	1.375	0.391805149
Arthritis, Rheumatoid	icatibant	0.5	0.002533414
Arthritis, Rheumatoid	icosapent	0.909090909	0.015212446
Arthritis, Rheumatoid	idarubicin	1	0.636755338
Arthritis, Rheumatoid	idelalisib	1	0.414055832
Arthritis, Rheumatoid	idursulfase	2	0.998799547
Arthritis, Rheumatoid	ifenprodil	1	0.662766495
Arthritis, Rheumatoid	ifosfamide	1	0.566780568
Arthritis, Rheumatoid	iloperidone	1.090909091	0.231285537
Arthritis, Rheumatoid	iloprost	1.25	0.33973999
Arthritis, Rheumatoid	imatinib	0.75	0.076391261
Arthritis, Rheumatoid	imipramine	1.24	0.284500963
Arthritis, Rheumatoid	imiquimod	0	5.82E-05
Arthritis, Rheumatoid	indacaterol	0	0.073469188
Arthritis, Rheumatoid	indapamide	1	0.348169864
Arthritis, Rheumatoid	indecainide	1	0.389537016
Arthritis, Rheumatoid	indigotindisulfonic acid	1.428571429	0.782175451
Arthritis, Rheumatoid	indomethacin	1	0.051819064
Arthritis, Rheumatoid	infliximab	0	4.10E-05
Arthritis, Rheumatoid	inotuzumab ozogamicin	1	0.482236285
Arthritis, Rheumatoid	insulin aspart	1	0.615393999
Arthritis, Rheumatoid	insulin degludec	1	0.636755338
Arthritis, Rheumatoid	insulin detemir	1	0.636755338
Arthritis, Rheumatoid	insulin glargine	1	0.629927932
Arthritis, Rheumatoid	insulin glulisine	1	0.615393999
Arthritis, Rheumatoid	insulin human	1	0.437203185
Arthritis, Rheumatoid	insulin lispro	1	0.636755338
Arthritis, Rheumatoid	insulin pork	0.866666667	0.004331731
Arthritis, Rheumatoid	interferon alfa-2a, recombinant	0.5	0.063099143
Arthritis, Rheumatoid	interferon alfa-2b	0.5	0.017031454
Arthritis, Rheumatoid	interferon alfa-n1	0.5	0.034499576
Arthritis, Rheumatoid	interferon alfa-n3	0.5	0.042904372
Arthritis, Rheumatoid	interferon alfacon-1	0.5	0.010552767
Arthritis, Rheumatoid	interferon beta-1a	0.5	0.03003023
Arthritis, Rheumatoid	interferon beta-1b	0.5	0.01740202
Arthritis, Rheumatoid	interferon gamma-1b	0	0.000230549
Arthritis, Rheumatoid	iopodic acid	2	0.71885515
Arthritis, Rheumatoid	ipilimumab	0	0.011059404
Arthritis, Rheumatoid	ipratropium	1.333333333	0.527693117
Arthritis, Rheumatoid	irbesartan	1	0.474861447
Arthritis, Rheumatoid	irinotecan	1	0.057608339
Arthritis, Rheumatoid	iron	1.214285714	0.576155139
Arthritis, Rheumatoid	iron dextran	1.4	0.883040186
Arthritis, Rheumatoid	iron sucrose	2	0.854947721
Arthritis, Rheumatoid	isavuconazole	1.111111111	0.317392396
Arthritis, Rheumatoid	isocarboxazid	1.5	0.316919241
Arthritis, Rheumatoid	isoetharine	0	0.003525365
Arthritis, Rheumatoid	isoflurane	1.65	0.887182954
Arthritis, Rheumatoid	isoflurophate	0.666666667	0.000483424
Arthritis, Rheumatoid	isometheptene	1.5	0.602563704
Arthritis, Rheumatoid	isoniazid	0	1.67E-08
Arthritis, Rheumatoid	isoprenaline	0.5	2.25E-06
Arthritis, Rheumatoid	isopropamide	0.5	0.006269835
Arthritis, Rheumatoid	isopropyl alcohol	1.071428571	0.119637904
Arthritis, Rheumatoid	isosorbide	0.666666667	0.187625218
Arthritis, Rheumatoid	isosorbide dinitrate	2	0.903963478
Arthritis, Rheumatoid	isosorbide mononitrate	1	0.2531231
Arthritis, Rheumatoid	isotretinoin	1	0.682914207
Arthritis, Rheumatoid	isradipine	1.857142857	0.970943127
Arthritis, Rheumatoid	istradefylline	0.5	0.043174046
Arthritis, Rheumatoid	itraconazole	1	0.246122755
Arthritis, Rheumatoid	ivabradine	1	0.211384818
Arthritis, Rheumatoid	ivermectin	2	0.813943184
Arthritis, Rheumatoid	ivosidenib	1	0.467517174
Arthritis, Rheumatoid	ixabepilone	1	0.599239516
Arthritis, Rheumatoid	ixekizumab	0	0.003408955
Arthritis, Rheumatoid	kaletra	0.714285714	0.000280113
Arthritis, Rheumatoid	kappadione	1	0.187772946
Arthritis, Rheumatoid	ketamine	1.391304348	0.306833846
Arthritis, Rheumatoid	ketazolam	1.8	0.815141473
Arthritis, Rheumatoid	ketoconazole	0.6	0.026330505
Arthritis, Rheumatoid	ketoprofen	0	2.64E-07
Arthritis, Rheumatoid	ketorolac	0	5.95E-06
Arthritis, Rheumatoid	ketotifen	1	0.300744793
Arthritis, Rheumatoid	keyhole limpet hemocyanin	0	0.009889562
Arthritis, Rheumatoid	l-glutamine	1	0.375150502
Arthritis, Rheumatoid	l-lysine	1.666666667	0.881395186
Arthritis, Rheumatoid	labetalol	0.8	0.078687632
Arthritis, Rheumatoid	lacidipine	1.333333333	0.388987628
Arthritis, Rheumatoid	lacosamide	1.5	0.238340113
Arthritis, Rheumatoid	lactose	1	0.129212426
Arthritis, Rheumatoid	lamotrigine	1.40625	0.198272461
Arthritis, Rheumatoid	lanadelumab	1	0.231285537
Arthritis, Rheumatoid	lanreotide	2	0.978620773
Arthritis, Rheumatoid	lansoprazole	1	0.649739786
Arthritis, Rheumatoid	larotrectinib	1	0.539827837
Arthritis, Rheumatoid	lasmiditan	2	0.482147584
Arthritis, Rheumatoid	lasofoxifene	0.666666667	0.636008977
Arthritis, Rheumatoid	latanoprost	2	0.712400734
Arthritis, Rheumatoid	latanoprostene bunod	2	0.745413408
Arthritis, Rheumatoid	lauric acid	1.25	0.321253841
Arthritis, Rheumatoid	leflunomide	0.666666667	0.039984255
Arthritis, Rheumatoid	lemborexant	2	0.794437638
Arthritis, Rheumatoid	lenalidomide	0.5	0.004417594
Arthritis, Rheumatoid	lenograstim	1	0.5
Arthritis, Rheumatoid	lenvatinib	0.9	0.460172163
Arthritis, Rheumatoid	lepirudin	0	0.013472051
Arthritis, Rheumatoid	lercanidipine	2	0.55384971
Arthritis, Rheumatoid	lesinurad	1	0.083169345
Arthritis, Rheumatoid	letrozole	0	0.00591557
Arthritis, Rheumatoid	leuprolide	2	0.649124339
Arthritis, Rheumatoid	levacetylmethadol	2	0.961163709
Arthritis, Rheumatoid	levallorphan	2	0.9979624
Arthritis, Rheumatoid	levamisole	2	0.721390205
Arthritis, Rheumatoid	levamlodipine	0.75	0.045468657
Arthritis, Rheumatoid	levetiracetam	1	0.164397854
Arthritis, Rheumatoid	levobetaxolol	0	0.004114838
Arthritis, Rheumatoid	levobunolol	0	0.002508618
Arthritis, Rheumatoid	levobupivacaine	2	0.652061235
Arthritis, Rheumatoid	levocabastine	1.5	0.281526035
Arthritis, Rheumatoid	levocarnitine	1.363636364	0.073448506
Arthritis, Rheumatoid	levocetirizine	1	0.185788019
Arthritis, Rheumatoid	levodopa	1.2	0.415304653
Arthritis, Rheumatoid	levofloxacin	1	0.679454089
Arthritis, Rheumatoid	levomenthol	1.461538462	0.562467936
Arthritis, Rheumatoid	levomilnacipran	1	0.177840519
Arthritis, Rheumatoid	levonordefrin	1.666666667	0.773469502
Arthritis, Rheumatoid	levonorgestrel	0.2	0.005094782
Arthritis, Rheumatoid	levorphanol	1.666666667	0.991070869
Arthritis, Rheumatoid	levosalbutamol	0	0.111496931
Arthritis, Rheumatoid	levosimendan	1.75	0.968178359
Arthritis, Rheumatoid	levothyroxine	0.75	0.180374329
Arthritis, Rheumatoid	lidocaine	1.166666667	0.479328091
Arthritis, Rheumatoid	lifitegrast	0	0.01483018
Arthritis, Rheumatoid	linaclotide	2	0.713010047
Arthritis, Rheumatoid	linagliptin	0	3.87E-05
Arthritis, Rheumatoid	lindane	1	0.214672935
Arthritis, Rheumatoid	liothyronine	1	0.599239516
Arthritis, Rheumatoid	liotrix	1	0.575927349
Arthritis, Rheumatoid	lipegfilgrastim	1	0.454795947
Arthritis, Rheumatoid	lipoic acid	2	0.783227911
Arthritis, Rheumatoid	liraglutide	2	0.998530848
Arthritis, Rheumatoid	lisinopril	1	0.176863944
Arthritis, Rheumatoid	lisuride	1.4	0.744154353
Arthritis, Rheumatoid	lithium carbonate	1.25	0.416663619
Arthritis, Rheumatoid	lithium citrate	1.25	0.45547993
Arthritis, Rheumatoid	lixisenatide	2	0.999029555
Arthritis, Rheumatoid	lofexidine	1.5	0.861429098
Arthritis, Rheumatoid	lomefloxacin	1	0.655955894
Arthritis, Rheumatoid	lomitapide	1	0.087747032
Arthritis, Rheumatoid	lomustine	1	0.066807201
Arthritis, Rheumatoid	lonoctocog alfa	0.909090909	0.137678474
Arthritis, Rheumatoid	loperamide	1.285714286	0.980200427
Arthritis, Rheumatoid	lopinavir	0.666666667	0.00083501
Arthritis, Rheumatoid	loratadine	1	0.351161977
Arthritis, Rheumatoid	lorazepam	1.857142857	0.874074634
Arthritis, Rheumatoid	lorcaserin	1	0.306979355
Arthritis, Rheumatoid	lorlatinib	1	0.556515708
Arthritis, Rheumatoid	lormetazepam	1.8	0.630457551
Arthritis, Rheumatoid	lornoxicam	0	0.000273474
Arthritis, Rheumatoid	lorpiprazole	1.1	0.083711403
Arthritis, Rheumatoid	losartan	1	0.419528061
Arthritis, Rheumatoid	loteprednol etabonate	0	0.140507573
Arthritis, Rheumatoid	lovastatin	1	0.282829544
Arthritis, Rheumatoid	loxapine	1.258064516	0.070630247
Arthritis, Rheumatoid	loxoprofen	0	0.000405711
Arthritis, Rheumatoid	lubiprostone	2	0.993652287
Arthritis, Rheumatoid	lumateperone	0.6	0.011411468
Arthritis, Rheumatoid	lumiracoxib	0	0.00052221
Arthritis, Rheumatoid	lurasidone	1.166666667	0.533872291
Arthritis, Rheumatoid	lusutrombopag	1	0.262924894
Arthritis, Rheumatoid	lutetium lu 177 dotatate	1.8	0.934320474
Arthritis, Rheumatoid	lutropin alfa	1	0.377174872
Arthritis, Rheumatoid	lyme disease vaccine (recombinant ospa)	0	0.000323168
Arthritis, Rheumatoid	lypressin	2	0.951518002
Arthritis, Rheumatoid	macimorelin	0	4.34E-05
Arthritis, Rheumatoid	macitentan	0.5	0.021423498
Arthritis, Rheumatoid	mafenide	2	0.744154353
Arthritis, Rheumatoid	magnesium acetate	1	0.590280184
Arthritis, Rheumatoid	magnesium acetate tetrahydrate	1.428571429	0.941253266
Arthritis, Rheumatoid	magnesium carbonate	1.428571429	0.920781202
Arthritis, Rheumatoid	magnesium cation	1	0.636755338
Arthritis, Rheumatoid	magnesium sulfate	1.666666667	0.841299577
Arthritis, Rheumatoid	malathion	0	3.80E-06
Arthritis, Rheumatoid	manganese	0.6	0.009574412
Arthritis, Rheumatoid	manidipine	1.5	0.620293103
Arthritis, Rheumatoid	maprotiline	1.294117647	0.309923787
Arthritis, Rheumatoid	maraviroc	0	0.003059102
Arthritis, Rheumatoid	masoprocol	1	0.564302646
Arthritis, Rheumatoid	mazindol	1.25	0.444780814
Arthritis, Rheumatoid	mecamylamine	1.75	0.754157278
Arthritis, Rheumatoid	mecasermin	1	0.588058934
Arthritis, Rheumatoid	mecasermin rinfabate	1	0.5
Arthritis, Rheumatoid	meclizine	1	0.299250904
Arthritis, Rheumatoid	meclofenamic acid	1	0.083907593
Arthritis, Rheumatoid	medrogestone	0	4.10E-05
Arthritis, Rheumatoid	medroxyprogesterone acetate	1.5	0.519350008
Arthritis, Rheumatoid	medrysone	0	0.055296943
Arthritis, Rheumatoid	mefenamic acid	0	0.000600993
Arthritis, Rheumatoid	mefloquine	1.333333333	0.396934314
Arthritis, Rheumatoid	megestrol acetate	0	0.000755368
Arthritis, Rheumatoid	meloxicam	0	0.000366273
Arthritis, Rheumatoid	memantine	1.625	0.897950801
Arthritis, Rheumatoid	menadione	0.769230769	0.000658587
Arthritis, Rheumatoid	menotropins	1	0.360821938
Arthritis, Rheumatoid	menthyl salicylate	0	0.000159109
Arthritis, Rheumatoid	mepenzolate	1	0.142052815
Arthritis, Rheumatoid	meperidine	1.375	0.674911454
Arthritis, Rheumatoid	mephentermine	1	0.078015009
Arthritis, Rheumatoid	mephenytoin	1	0.517763715
Arthritis, Rheumatoid	mepivacaine	2	0.673130857
Arthritis, Rheumatoid	mepolizumab	2	0.662702464
Arthritis, Rheumatoid	meprobamate	1.846153846	0.827561288
Arthritis, Rheumatoid	mepyramine	1	0.171433803
Arthritis, Rheumatoid	mercaptopurine	0.5	0.006862833
Arthritis, Rheumatoid	mesalazine	0.285714286	5.71E-05
Arthritis, Rheumatoid	mesoridazine	0.5	0.040794317
Arthritis, Rheumatoid	metamfetamine	1.444444444	0.566472618
Arthritis, Rheumatoid	metamizole	0	0.011919446
Arthritis, Rheumatoid	metaraminol	1	0.373377353
Arthritis, Rheumatoid	metergoline	2	0.769165653
Arthritis, Rheumatoid	metformin	1.666666667	0.842317382
Arthritis, Rheumatoid	methacholine	0	0.020207254
Arthritis, Rheumatoid	methadone	1.428571429	0.824426733
Arthritis, Rheumatoid	methantheline	2	0.709806699
Arthritis, Rheumatoid	methazolamide	1.25	0.185010753
Arthritis, Rheumatoid	methdilazine	1	0.267779818
Arthritis, Rheumatoid	methimazole	2	0.641816342
Arthritis, Rheumatoid	methionine	1	0.058081511
Arthritis, Rheumatoid	methocarbamol	0	0.000683139
Arthritis, Rheumatoid	methohexital	2	0.807810195
Arthritis, Rheumatoid	methotrexate	0	2.43E-05
Arthritis, Rheumatoid	methotrimeprazine	1.263157895	0.209888062
Arthritis, Rheumatoid	methoxamine	1.333333333	0.553261159
Arthritis, Rheumatoid	methoxy polyethylene glycol-epoetin beta	1	0.638534927
Arthritis, Rheumatoid	methoxyflurane	1.666666667	0.734550165
Arthritis, Rheumatoid	methscopolamine bromide	1.333333333	0.415045636
Arthritis, Rheumatoid	methsuximide	2	0.642821747
Arthritis, Rheumatoid	methyclothiazide	1.25	0.196846351
Arthritis, Rheumatoid	methyl aminolevulinate	0	0.003584328
Arthritis, Rheumatoid	methyldopa	1	0.117824614
Arthritis, Rheumatoid	methylene blue	1	0.316799003
Arthritis, Rheumatoid	methylergometrine	1	0.18060468
Arthritis, Rheumatoid	methylnaltrexone	2	0.999701499
Arthritis, Rheumatoid	methylphenidate	1.666666667	0.864217284
Arthritis, Rheumatoid	methylphenobarbital	1.636363636	0.776504049
Arthritis, Rheumatoid	methylprednisolone	0.5	0.162433032
Arthritis, Rheumatoid	methyltestosterone	0	0.145349314
Arthritis, Rheumatoid	methyprylon	1.846153846	0.813871603
Arthritis, Rheumatoid	methysergide	1.375	0.417220503
Arthritis, Rheumatoid	metipranolol	0	0.001723861
Arthritis, Rheumatoid	metixene	1.4	0.287932372
Arthritis, Rheumatoid	metoclopramide	1.25	0.234809102
Arthritis, Rheumatoid	metocurine	2.5	0.99606729
Arthritis, Rheumatoid	metocurine iodide	3	0.976722498
Arthritis, Rheumatoid	metolazone	1	0.414681534
Arthritis, Rheumatoid	metoprolol	0	0.003633753
Arthritis, Rheumatoid	metreleptin	1	0.444596229
Arthritis, Rheumatoid	metyrapone	1	0.019968885
Arthritis, Rheumatoid	metyrosine	1	0.424245677
Arthritis, Rheumatoid	mexiletine	1	0.553579205
Arthritis, Rheumatoid	mianserin	1.217391304	0.159181238
